exposure_rank,onet_soc_code,occupation_title,exposure_score,dispersion_sd,n_tasks,passtasks,share_gated,share_phys_gate,share_capability_gate_digital,mean_objverif_pass,mean_ctxindep_pass,exposure_no_analyst,weighting_mode,n_gated,n_analyst_imputed,n_suppressed,small_occ_flag,survey_n,survey_date
682,51-4051.00,Metal-Refining Furnace Operators and Tenders,0.12595565749235477,0.32088378462072337,15,2,0.865902140672783,0.865902140672783,0.0,2.0,2.0,0.12595565749235477,IM-weighted,13,0,0,False,64.0,08/2018
683,33-3052.00,Transit and Railroad Police,0.12523729171060957,0.28750626417497294,12,2,0.8363214511706392,0.8363214511706392,0.0,1.5605670103092784,1.5605670103092784,0.12523729171060957,IM-weighted,10,0,0,False,95.0,07/2017
684,29-1242.00,"Orthopedic Surgeons, Except Pediatric",0.125,0.26614532371118854,15,3,0.8,0.8,0.0,1.3333333333333333,1.0,,unweighted,12,15,0,False,,
685,29-1243.00,Pediatric Surgeons,0.125,0.2825970826302195,18,3,0.8333333333333334,0.7222222222222222,0.1111111111111111,1.6666666666666667,1.3333333333333333,,unweighted,15,18,0,False,,
686,29-1126.00,Respiratory Therapists,0.12459241899327494,0.3134116406556541,22,3,0.8580599144079887,0.8580599144079887,0.0,1.6740847092605886,1.6740847092605886,0.12459241899327494,IM-weighted,19,0,0,False,113.0,07/2013
687,29-1141.03,Critical Care Nurses,0.12385132917623894,0.2572309483678052,29,6,0.7974236954381358,0.7974236954381358,0.0,1.2158768732280276,0.6751721344673958,0.12385132917623894,IM-weighted,23,0,0,False,28.0,08/2021
688,31-9011.00,Massage Therapists,0.12322104125382814,0.30078765505892374,14,2,0.8486759142496848,0.8486759142496848,0.0,1.5047619047619047,1.5047619047619047,0.12322104125382814,IM-weighted,12,0,0,False,26.0,08/2021
689,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.12312444836716682,0.3285800033195077,17,2,0.8768755516328332,0.8768755516328332,0.0,2.0,2.0,0.12312444836716682,IM-weighted,15,0,0,False,78.0,07/2015
690,29-1021.00,"Dentists, General",0.12260090729324181,0.2408234737915156,20,5,0.768174944748168,0.768174944748168,0.0,0.8344204716507777,0.6076266934269946,0.12260090729324181,IM-weighted,15,0,0,False,73.0,07/2014
691,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.1214915797914996,0.3152200713682656,15,2,0.8700882117080995,0.8700882117080995,0.0,2.0,2.0,0.1214915797914996,IM-weighted,13,0,0,False,58.0,08/2023
692,19-3039.03,Clinical Neuropsychologists,0.1210754525889353,0.2345618345196509,18,4,0.770477275604507,0.770477275604507,0.0,0.9790402647545505,0.49862107004964146,0.1210754525889353,IM-weighted,14,0,0,False,24.0,08/2024
693,49-9011.00,Mechanical Door Repairers,0.12100345647007994,0.3197290769399831,25,3,0.8742709008425145,0.8742709008425145,0.0,2.0,2.0,0.12100345647007994,IM-weighted,22,0,0,False,112.0,07/2015
694,35-2014.00,"Cooks, Restaurant",0.12088912379610055,0.2704478053627324,20,4,0.8166549213060841,0.8166549213060841,0.0,1.2632927610506086,1.0070467648942985,0.12088912379610055,IM-weighted,16,0,0,False,72.0,08/2025
695,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",0.12070295284266194,0.3146200523528924,23,3,0.8697664169237549,0.8269061260467165,0.04286029087703834,2.0,1.7072758037225042,0.12070295284266194,IM-weighted,20,0,0,False,71.0,07/2011
696,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",0.12007825114892562,0.2959316324374694,20,3,0.8487144454105081,0.8487144454105081,0.0,1.6748768472906403,1.6748768472906403,0.12007825114892562,IM-weighted,17,0,0,False,152.0,07/2017
697,31-9097.00,Phlebotomists,0.11967461403165919,0.3115334011651101,23,3,0.8692593316396326,0.8692593316396326,0.0,2.0,1.6614349775784754,0.11967461403165919,IM-weighted,20,0,0,False,22.0,08/2019
698,39-5092.00,Manicurists and Pedicurists,0.11880525046879185,0.32355921085612677,18,2,0.8811947495312081,0.8811947495312081,0.0,2.0,2.0,0.11880525046879185,IM-weighted,16,0,0,False,62.0,07/2015
699,29-1292.00,Dental Hygienists,0.11760204081632653,0.3006763642703239,16,2,0.8645772594752188,0.8645772594752188,0.0,2.0,1.473627556512379,0.11760204081632653,IM-weighted,14,0,0,False,54.0,08/2021
700,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",0.11702882105979798,0.3076308843378092,23,3,0.869057074775899,0.869057074775899,0.0,1.7166377816291165,1.7166377816291165,0.11702882105979798,IM-weighted,20,0,0,False,97.0,07/2015
701,25-2012.00,"Kindergarten Teachers, Except Special Education",0.11656521176013471,0.24672378852126747,37,8,0.7882398653024221,0.7882398653024221,0.0,0.8785932721712536,0.6418960244648317,0.11656521176013471,IM-weighted,29,0,0,False,101.0,08/2018
702,51-9022.00,"Grinding and Polishing Workers, Hand",0.11474158474828715,0.30733852188020144,17,2,0.8771224307417336,0.8771224307417336,0.0,2.0,2.0,0.11474158474828715,IM-weighted,15,0,0,False,53.0,08/2023
703,39-4012.00,Crematory Operators,0.11458333333333333,0.28622149300071015,12,2,0.8333333333333334,0.8333333333333334,0.0,1.0,1.0,,unweighted,10,12,0,False,,
704,47-5023.00,"Earth Drillers, Except Oil and Gas",0.114324486216777,0.29251387088441966,29,4,0.8638350953463096,0.8638350953463096,0.0,2.0,1.732063492063492,0.11840750358166191,IM-weighted,25,1,0,False,52.0,07/2017
705,29-2055.00,Surgical Technologists,0.11425111021396851,0.31811600718738464,16,2,0.8857488897860314,0.8857488897860314,0.0,2.0,2.0,0.11425111021396851,IM-weighted,14,0,0,False,93.0,07/2013
706,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,0.11366711772665763,0.29779363545195,18,2,0.8702450759284317,0.8702450759284317,0.0,2.0,1.5040556199304753,0.11366711772665763,IM-weighted,16,0,1,False,72.0,07/2017
707,35-3041.00,"Food Servers, Nonrestaurant",0.11360754477730227,0.2895428872826644,14,2,0.8594071960691075,0.8594071960691075,0.0,2.0,0.976324689966178,0.11360754477730227,IM-weighted,12,0,0,False,78.0,08/2020
708,19-3039.02,Neuropsychologists,0.113544474393531,0.22648963097935806,14,3,0.7894204851752021,0.7894204851752021,0.0,0.6568,0.6568,0.113544474393531,IM-weighted,11,0,0,False,25.0,08/2024
709,39-5094.00,Skincare Specialists,0.11097700419260577,0.27541224384120877,18,3,0.842586710710202,0.842586710710202,0.0,0.7635189669087975,1.4947538337368849,0.11097700419260577,IM-weighted,15,0,0,False,49.0,08/2025
710,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.110852233426772,0.3139490655680766,26,3,0.889147766573228,0.889147766573228,0.0,2.0,2.0,0.11528632276384289,IM-weighted,23,1,0,False,,
711,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.110833678276467,0.27300388649688545,27,4,0.8525535647408985,0.8525535647408985,0.0,2.0,1.2646917277150955,0.07352315061202767,IM-weighted,23,5,0,False,24.0,06/2006
712,51-9191.00,Adhesive Bonding Machine Operators and Tenders,0.11000295508274231,0.2930508693861956,16,2,0.8739657210401891,0.8739657210401891,0.0,2.0,1.4912075029308323,0.11000295508274231,IM-weighted,14,0,0,False,64.0,07/2015
713,35-3023.00,Fast Food and Counter Workers,0.10909153067736348,0.28017871334967004,27,4,0.8473880937186616,0.8473880937186616,0.0,1.236559139784946,1.236559139784946,0.10909153067736348,IM-weighted,23,0,0,False,118.0,08/2025
714,53-5011.00,Sailors and Marine Oilers,0.10901604328839945,0.30456572934339965,28,3,0.8859882285931269,0.8859882285931269,0.0,2.0,2.0,0.10901604328839945,IM-weighted,25,0,0,False,73.0,07/2016
715,51-9194.00,Etchers and Engravers,0.1069471308833011,0.29309217758323,26,3,0.8776826010868564,0.8776826010868564,0.0,1.6649096385542166,1.6649096385542166,0.1069471308833011,IM-weighted,23,0,0,False,65.0,07/2017
716,49-9095.00,Manufactured Building and Mobile Home Installers,0.10640007562866328,0.2659515276467897,14,2,0.8581962563811686,0.8581962563811686,0.0,1.5013333333333334,1.5013333333333334,0.10640007562866328,IM-weighted,12,0,0,False,62.0,06/2007
717,39-6011.00,Baggage Porters and Bellhops,0.10614047585126085,0.308017329443213,17,2,0.8938595241487391,0.8938595241487391,0.0,2.0,2.0,0.10614047585126085,IM-weighted,15,0,0,False,53.0,08/2018
718,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",0.10599547511312216,0.28999770630607286,16,2,0.879788838612368,0.879788838612368,0.0,2.0,1.5269761606022583,0.10599547511312216,IM-weighted,14,0,0,False,66.0,07/2015
719,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.10497997997997999,0.30652762319794763,19,2,0.8950200200200198,0.8950200200200198,0.0,2.0,2.0,0.10497997997997999,IM-weighted,17,0,0,False,71.0,07/2017
720,49-3011.00,Aircraft Mechanics and Service Technicians,0.10482374768089053,0.2719876489349223,38,5,0.8611282896997181,0.8611282896997181,0.0,1.6185056902523502,1.2370113805047005,0.10482374768089053,IM-weighted,33,0,0,False,79.0,08/2025
721,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.1047785895333234,0.28621459297486274,17,2,0.8793797524973908,0.8793797524973908,0.0,2.0,1.4746600741656366,0.1047785895333234,IM-weighted,15,0,0,False,62.0,08/2019
722,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.10396395779087297,0.2831253407017313,18,2,0.8811840482390024,0.8811840482390024,0.0,2.0,2.0,0.10396395779087297,IM-weighted,16,0,0,False,83.0,07/2016
723,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",0.1035118019573978,0.3046261788043343,20,2,0.896488198042602,0.896488198042602,0.0,2.0,2.0,0.1035118019573978,IM-weighted,18,0,0,False,54.0,08/2023
724,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.10286895838718012,0.3037876491688178,19,2,0.8971310416128196,0.8971310416128196,0.0,2.0,2.0,0.10286895838718012,IM-weighted,17,0,0,False,87.0,08/2019
725,31-1133.00,Psychiatric Aides,0.10286203522504893,0.2818220760183251,17,2,0.8824433883142296,0.8824433883142296,0.0,2.0,2.0,0.10286203522504893,IM-weighted,15,0,0,False,55.0,08/2023
726,51-5113.00,Print Binding and Finishing Workers,0.10278352454391575,0.2879397688454029,25,3,0.8785969531690804,0.8785969531690804,0.0,1.386522075910147,1.6932610379550734,0.10278352454391575,IM-weighted,22,0,0,False,79.0,07/2015
727,47-5044.00,"Loading and Moving Machine Operators, Underground Mining",0.10272375471323673,0.2914987060475883,25,3,0.887676126215519,0.887676126215519,0.0,2.0,1.6581272084805656,0.10272375471323673,IM-weighted,22,0,0,False,119.0,08/2022
728,29-1229.03,Urologists,0.10188569206842923,0.2454342838955099,14,2,0.8517884914463453,0.7788491446345257,0.0729393468118196,1.4994753410283317,1.0,0.10188569206842923,IM-weighted,12,0,0,False,46.0,08/2023
729,27-4015.00,Lighting Technicians,0.1015625,0.2696161551052718,16,2,0.875,0.875,0.0,2.0,1.5,,unweighted,14,16,0,False,,
730,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",0.10143596593755219,0.2763882975375132,32,4,0.8716814159292035,0.8716814159292035,0.0,1.5263500325309043,1.5263500325309043,0.10143596593755219,IM-weighted,28,0,0,False,95.0,07/2017
731,39-4021.00,Funeral Attendants,0.10133062920459042,0.2387712997431738,24,4,0.8334982192322913,0.8334982192322913,0.0,1.0576351752822342,1.0576351752822342,0.10133062920459042,IM-weighted,20,0,0,False,69.0,08/2024
732,51-7031.00,"Model Makers, Wood",0.09940357852882703,0.26560395383811886,14,2,0.8499909633110426,0.8499909633110426,0.0,1.4602409638554217,0.9204819277108433,0.09940357852882703,IM-weighted,12,0,0,False,46.0,08/2024
733,29-2053.00,Psychiatric Technicians,0.09627432193396225,0.2236167545197758,16,3,0.8321049528301887,0.8321049528301887,0.0,0.9429323968393327,0.6444249341527656,0.09627432193396225,IM-weighted,13,0,0,False,70.0,08/2023
734,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.0959015651859224,0.27568160529618424,29,3,0.8906179317832263,0.8906179317832263,0.0,2.0,1.6807278742762615,0.0959015651859224,IM-weighted,26,0,0,False,63.0,08/2024
735,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",0.095024620434961,0.28679586197064527,30,3,0.9006975789905621,0.9006975789905621,0.0,2.0,2.0,0.15837436739160168,IM-weighted,27,12,0,False,62.0,08/2022
736,25-3031.00,"Substitute Teachers, Short-Term",0.0948955459203784,0.277572106076255,18,2,0.8933123111286295,0.8933123111286295,0.0,1.5578817733990147,2.0,0.0948955459203784,IM-weighted,16,0,0,False,103.0,08/2025
737,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.09464431725265741,0.2805701573597524,29,3,0.8960661397292632,0.8960661397292632,0.0,2.0,1.6424825174825175,0.09464431725265741,IM-weighted,26,0,0,False,104.0,07/2016
738,39-3021.00,Motion Picture Projectionists,0.09436526594181603,0.2744993594118111,17,2,0.8921539817807816,0.8921539817807816,0.0,2.0,1.5,0.09436526594181603,IM-weighted,15,0,0,False,76.0,08/2020
739,25-9043.00,"Teaching Assistants, Special Education",0.09424119241192411,0.26520417489677517,30,4,0.8708220415537489,0.8708220415537489,0.0,1.0391608391608391,1.2776223776223776,0.09424119241192411,IM-weighted,26,0,0,False,80.0,08/2025
740,47-2132.00,"Insulation Workers, Mechanical",0.09407150205761315,0.2710408028342522,9,1,0.8924897119341564,0.8924897119341564,0.0,2.0,2.0,0.09407150205761315,IM-weighted,8,0,0,False,88.0,08/2023
741,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.09391182645206439,0.2611452449718387,18,2,0.8848145556333101,0.8848145556333101,0.0,2.0,1.5224787363304981,0.09391182645206439,IM-weighted,16,0,0,False,69.0,08/2024
742,53-6061.00,Passenger Attendants,0.09299084030266824,0.29041959975606313,12,1,0.9070091596973318,0.8261648745519713,0.08084428514536039,2.0,2.0,0.09299084030266824,IM-weighted,11,0,0,False,54.0,07/2015
743,47-2211.00,Sheet Metal Workers,0.09174359327638469,0.2680648376971025,19,2,0.8951501791127034,0.8951501791127034,0.0,2.0,2.0,0.09174359327638469,IM-weighted,17,0,0,False,51.0,08/2023
744,29-1041.00,Optometrists,0.09136686772942697,0.18049754242918786,10,2,0.7919000430848772,0.7919000430848772,0.0,0.5124223602484472,0.0,0.09136686772942697,IM-weighted,8,0,0,False,21.0,08/2021
745,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",0.08925248138957817,0.26676376247518147,30,3,0.8979971641261963,0.8979971641261963,0.0,2.0,1.6759339704604692,0.08925248138957817,IM-weighted,27,0,0,False,124.0,08/2022
746,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.08813403718154691,0.28348973292101537,11,1,0.911865962818453,0.911865962818453,0.0,2.0,2.0,0.08813403718154691,IM-weighted,10,0,0,False,53.0,07/2017
747,39-2011.00,Animal Trainers,0.0867451786278849,0.2565317552514901,15,2,0.8774897249446728,0.8774897249446728,0.0,1.065806451612903,1.065806451612903,0.0867451786278849,IM-weighted,13,0,0,False,118.0,07/2014
748,31-2011.00,Occupational Therapy Assistants,0.08666479934813606,0.2453659353580414,22,3,0.8728865349358321,0.8728865349358321,0.0,1.2355769230769231,0.9182692307692308,0.08666479934813606,IM-weighted,19,0,0,False,54.0,08/2022
749,53-7064.00,"Packers and Packagers, Hand",0.08558740411788453,0.2797538210181345,12,1,0.9144125958821154,0.9144125958821154,0.0,2.0,2.0,0.08558740411788453,IM-weighted,11,0,0,False,76.0,08/2020
750,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.085076225274033,0.2619188020148587,20,2,0.9026080383016253,0.9026080383016253,0.0,2.0,1.4941785252263906,0.085076225274033,IM-weighted,18,0,0,False,87.0,07/2015
751,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.08407834850455137,0.2564426586285962,15,2,0.8709362808842653,0.8709362808842653,0.0,1.070528967254408,1.070528967254408,0.08407834850455137,IM-weighted,13,0,0,False,97.0,08/2020
752,27-2042.00,Musicians and Singers,0.08374010338284368,0.20753953097865557,29,5,0.8468298109010011,0.8122031014853104,0.03462670941569064,0.38523644752018454,0.9884659746251442,0.08994307400379506,IM-weighted,24,2,0,False,149.0,08/2022
753,53-6032.00,Aircraft Service Attendants,0.08333333333333333,0.25,18,2,0.8888888888888888,0.8888888888888888,0.0,1.5,1.0,,unweighted,16,18,0,False,,
754,53-7063.00,Machine Feeders and Offbearers,0.08286145715364289,0.27567269736413486,13,1,0.9171385428463572,0.9171385428463572,0.0,2.0,2.0,0.08286145715364289,IM-weighted,12,0,0,False,116.0,07/2016
755,49-9081.00,Wind Turbine Service Technicians,0.08271580212297217,0.27545217044366427,12,1,0.917284197877028,0.917284197877028,0.0,2.0,2.0,0.08271580212297217,IM-weighted,11,0,0,False,97.0,08/2021
756,53-7021.00,Crane and Tower Operators,0.08201407211961301,0.27438615871426886,11,1,0.9179859278803869,0.9179859278803869,0.0,2.0,2.0,0.08201407211961301,IM-weighted,10,0,0,False,108.0,07/2015
757,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.08199149813216541,0.250177036746324,21,2,0.8977199536261755,0.8977199536261755,0.0,1.4710327455919394,1.4710327455919394,0.08199149813216541,IM-weighted,19,0,0,False,62.0,08/2023
758,39-2021.00,Animal Caretakers,0.08121869782971618,0.2539092037005491,22,2,0.9071786310517529,0.8647746243739564,0.04240400667779633,2.0,2.0,0.08121869782971618,IM-weighted,20,0,0,False,110.0,08/2019
759,39-9031.00,Exercise Trainers and Group Fitness Instructors,0.08078025477707007,0.20238729534516867,20,3,0.8611464968152865,0.7914649681528662,0.06968152866242038,0.6541284403669726,1.0,0.08078025477707007,IM-weighted,17,0,0,False,21.0,08/2025
760,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.0804936452385338,0.27205591027350773,26,2,0.9195063547614662,0.9195063547614662,0.0,2.0,2.0,0.0804936452385338,IM-weighted,24,0,0,False,105.0,07/2016
761,49-3051.00,Motorboat Mechanics and Service Technicians,0.08043732916829364,0.2719690519977691,13,1,0.9195626708317064,0.9195626708317064,0.0,2.0,2.0,0.08043732916829364,IM-weighted,12,0,0,False,107.0,07/2015
762,51-2031.00,Engine and Other Machine Assemblers,0.08017241379310346,0.2524346373530243,12,1,0.9083743842364532,0.9083743842364532,0.0,2.0,2.0,0.08017241379310346,IM-weighted,11,0,0,False,102.0,07/2014
763,25-2011.00,"Preschool Teachers, Except Special Education",0.0800848348874711,0.21412135007759953,34,5,0.8556404683446683,0.8556404683446683,0.0,1.2166100048567265,0.6206896551724138,0.0800848348874711,IM-weighted,29,0,0,False,96.0,08/2019
764,53-7121.00,"Tank Car, Truck, and Ship Loaders",0.07959985270651773,0.24414828056759855,19,2,0.8930894807904751,0.8930894807904751,0.0,2.0,0.9781859931113661,0.07959985270651773,IM-weighted,17,0,0,False,86.0,08/2019
765,29-2099.05,Ophthalmic Medical Technologists,0.0795899186742366,0.22320989823663326,31,4,0.8692649992327759,0.8692649992327759,0.0,1.0604460093896715,0.539906103286385,0.0795899186742366,IM-weighted,27,0,0,False,20.0,08/2020
766,31-2012.00,Occupational Therapy Aides,0.07928809325562032,0.1978557332766796,15,2,0.8599500416319733,0.8599500416319733,0.0,1.0,1.0,0.07928809325562032,IM-weighted,13,0,0,False,59.0,08/2020
767,49-9097.00,Signal and Track Switch Repairers,0.07925801011804383,0.2701410334439622,12,1,0.9207419898819561,0.9207419898819561,0.0,2.0,2.0,0.07925801011804383,IM-weighted,11,0,0,False,48.0,08/2021
768,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.07825004879953151,0.2596318045966781,25,2,0.9163576029670114,0.9163576029670114,0.0,2.0,2.0,0.07825004879953151,IM-weighted,23,0,0,False,120.0,07/2016
769,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,0.07618733509234829,0.26529761601619134,14,1,0.9238126649076517,0.9238126649076517,0.0,2.0,2.0,0.07618733509234829,IM-weighted,13,0,0,False,53.0,08/2018
770,47-4021.00,Elevator and Escalator Installers and Repairers,0.07612596966539308,0.23992906764714156,20,2,0.8983443325228667,0.8983443325228667,0.0,1.4977220956719817,1.4977220956719817,0.07612596966539308,IM-weighted,18,0,0,False,55.0,08/2023
771,47-2073.00,Operating Engineers and Other Construction Equipment Operators,0.07576255279211638,0.25501712371698587,26,2,0.9185358986391366,0.9185358986391366,0.0,2.0,2.0,0.07576255279211638,IM-weighted,24,0,0,False,65.0,08/2020
772,51-9195.05,"Potters, Manufacturing",0.07490393602658633,0.2229004314973427,23,3,0.8683144667151314,0.8683144667151314,0.0,0.6309148264984227,0.9597791798107256,0.07490393602658633,IM-weighted,20,0,0,False,52.0,08/2020
773,49-3091.00,Bicycle Repairers,0.07473666610934628,0.2629659613870327,14,1,0.9252633338906537,0.9252633338906537,0.0,2.0,2.0,0.07473666610934628,IM-weighted,13,0,0,False,48.0,07/2016
774,49-9094.00,Locksmiths and Safe Repairers,0.07417289220917823,0.26205204496531576,14,1,0.9258271077908219,0.9258271077908219,0.0,2.0,2.0,0.07417289220917823,IM-weighted,13,0,0,False,26.0,08/2025
775,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.07325281209662547,0.24234321963794195,13,1,0.9162825004609993,0.9162825004609993,0.0,2.0,2.0,0.07325281209662547,IM-weighted,12,0,0,False,48.0,07/2016
776,49-3092.00,Recreational Vehicle Service Technicians,0.07290913037187093,0.2190437898557839,17,2,0.8846766025177254,0.8846766025177254,0.0,1.028858218318695,1.028858218318695,0.07290913037187093,IM-weighted,15,0,0,False,56.0,08/2025
777,33-9093.00,Transportation Security Screeners,0.07265624999999999,0.2414441717787727,26,2,0.9169642857142858,0.8795535714285714,0.03741071428571429,2.0,2.0,0.07265624999999999,IM-weighted,24,0,0,False,27.0,06/2009
778,29-1214.00,Emergency Medicine Physicians,0.07258861306656787,0.20397995730005314,17,2,0.8830431023835988,0.8290724959861677,0.05397060639743115,1.4825765575501584,0.4825765575501584,0.07258861306656787,IM-weighted,15,0,0,False,30.0,08/2025
779,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.07256450177935943,0.22171551460381142,11,1,0.9032473309608541,0.9032473309608541,0.0,2.0,1.0,0.07256450177935943,IM-weighted,10,0,0,False,58.0,07/2017
780,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",0.07192328183271178,0.22083818262462257,10,1,0.9041022908897176,0.9041022908897176,0.0,2.0,2.0,0.07192328183271178,IM-weighted,9,0,0,False,65.0,07/2015
781,35-3023.01,Baristas,0.07137345679012348,0.23703190048366563,19,2,0.9084362139917699,0.9084362139917699,0.0,1.1179775280898876,1.5589887640449438,0.07137345679012348,IM-weighted,17,0,0,False,69.0,07/2015
782,39-4011.00,Embalmers,0.07105667838312829,0.24880446449029514,26,2,0.9242530755711774,0.9242530755711774,0.0,2.0,2.0,0.07105667838312829,IM-weighted,24,0,0,False,56.0,08/2021
783,51-9082.00,Medical Appliance Technicians,0.07043824701195218,0.25588415419840943,15,1,0.9295617529880478,0.9295617529880478,0.0,2.0,2.0,0.07043824701195218,IM-weighted,14,0,0,False,94.0,07/2015
784,53-7062.04,Recycling and Reclamation Workers,0.06976744186046513,0.2547546779093796,14,1,0.930232558139535,0.930232558139535,0.0,2.0,2.0,0.06976744186046513,IM-weighted,13,0,0,False,67.0,07/2012
785,49-9052.00,Telecommunications Line Installers and Repairers,0.06932284541723667,0.21116716819955544,19,2,0.8864569083447335,0.8864569083447335,0.0,0.9421686746987952,0.9421686746987952,0.06932284541723667,IM-weighted,17,0,0,False,95.0,07/2015
786,29-1081.00,Podiatrists,0.06792544048130639,0.16041512885078182,11,2,0.8448646325741297,0.8448646325741297,0.0,0.502770083102493,0.502770083102493,0.06792544048130639,IM-weighted,9,0,0,False,72.0,08/2022
787,47-2021.00,Brickmasons and Blockmasons,0.06761291492835117,0.23364458970239138,14,1,0.9227280972247417,0.9227280972247417,0.0,2.0,2.0,0.06761291492835117,IM-weighted,13,0,0,False,55.0,08/2018
788,29-2043.00,Paramedics,0.0673076923076923,0.15974276659457837,13,2,0.8461538461538461,0.8461538461538461,0.0,1.0,0.0,,unweighted,11,13,0,False,,
789,35-3031.00,Waiters and Waitresses,0.06723327805417359,0.23822925925458194,25,2,0.9248203427307905,0.886861986364474,0.037958356366316566,2.0,1.5772058823529413,0.06723327805417359,IM-weighted,23,0,0,False,112.0,08/2025
790,51-9198.00,Helpers--Production Workers,0.06703660610400072,0.2500853845110861,30,2,0.9329633938959994,0.9329633938959994,0.0,2.0,2.0,0.06703660610400072,IM-weighted,28,0,0,False,93.0,07/2015
791,53-7073.00,Wellhead Pumpers,0.0662178810278071,0.23142134329296074,14,1,0.9243224216825062,0.9243224216825062,0.0,2.0,2.0,0.0662178810278071,IM-weighted,13,0,0,False,62.0,08/2019
792,51-2023.00,Electromechanical Equipment Assemblers,0.06601599247412983,0.2310971270970698,14,1,0.9245531514581374,0.9245531514581374,0.0,2.0,2.0,0.06601599247412983,IM-weighted,13,0,0,False,69.0,07/2017
793,29-2011.04,Histotechnologists,0.06554498902706658,0.2474850368012343,16,1,0.9344550109729336,0.9344550109729336,0.0,2.0,2.0,0.06554498902706658,IM-weighted,15,0,0,False,21.0,08/2024
794,37-3013.00,Tree Trimmers and Pruners,0.06524530157342656,0.21500122588129525,24,2,0.9133522727272727,0.9133522727272727,0.0,1.511979823455233,1.511979823455233,0.06524530157342656,IM-weighted,22,0,0,False,60.0,08/2018
795,51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.06451123254401943,0.24566142029156893,33,2,0.9354887674559805,0.9354887674559805,0.0,2.0,2.0,0.06451123254401943,IM-weighted,31,0,0,False,84.0,07/2016
796,35-2011.00,"Cooks, Fast Food",0.06366639619798307,0.19149159555506023,19,2,0.8963718558015534,0.8963718558015534,0.0,1.4574944071588367,1.0,0.06366639619798307,IM-weighted,17,0,0,False,56.0,08/2019
797,47-2044.00,Tile and Stone Setters,0.06365038182886235,0.2272503311181187,25,2,0.9272567064813001,0.9272567064813001,0.0,2.0,2.0,0.06365038182886235,IM-weighted,23,0,0,False,57.0,08/2023
798,27-2032.00,Choreographers,0.06334785092103383,0.14797912071575353,18,3,0.8347850921033843,0.672426103098672,0.16235898900471224,0.0,0.3500432152117545,0.06334785092103383,IM-weighted,15,0,0,False,21.0,08/2024
799,39-9011.00,Childcare Workers,0.0631975867269985,0.1695171971064876,24,3,0.872800402212167,0.8298642533936653,0.04293614881850176,0.6521739130434783,0.6521739130434783,0.0631975867269985,IM-weighted,21,0,0,False,192.0,08/2018
800,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.0628207121754004,0.24264020750315868,16,1,0.9371792878245995,0.8682941999689006,0.06888508785569895,2.0,2.0,0.0628207121754004,IM-weighted,15,0,0,False,81.0,07/2013
801,53-2031.00,Flight Attendants,0.062121663193410726,0.22335965273227754,25,2,0.9244814925076906,0.9244814925076906,0.0,2.0,1.0538764783180026,0.062121663193410726,IM-weighted,23,0,0,False,72.0,08/2021
802,39-9011.01,Nannies,0.06162119937507511,0.21875333156813503,19,2,0.9117894483836076,0.9117894483836076,0.0,1.5177111716621254,1.0354223433242506,0.06162119937507511,IM-weighted,17,0,0,False,25.0,08/2023
